제어번호,제목,저자,발행처,발행년도,ISBN번호,분류기호,대출횟수
1044579,파이미로 :MATHeARTH의 운명이 결정되는 그날 D-13,김상미 지음,궁리출판: 궁리,2017,9.78896E+12,4,2
393401,파인만 과학을 웃겨 주세요,김성화,탐,2013,9.78896E+12,4,2
1318557,판결의 재구성 :유전무죄만 아니면 괜찮은 걸까,도진기 지음,비채 : 김영사,2019,9.78893E+12,3,2
1096602,판데믹 히스토리 :질병이 바꾼 인류 문명의 역사 =Pandemic history,장항석 지음,시대의창,2018,9.78896E+12,5,2
656192,팔레스타인의 눈물,수아드 아미리 외 [지음],아시아,2014,9.79116E+12,8,2
524319,퍼팅 바이블,데이브 펠츠,학원문화사,2013,9.78892E+12,6,2
1342951,페미니스트까진 아니지만 :명확히 설명 안 되는 불편함에 대하여,박은지 지음,생각정거장,2019,9.79116E+12,3,2
505630,편의점 사회학,전상인 [저],민음사,2014,9.78894E+12,3,2
1273174,편집자 되는 법 :책 읽기 어려운 시대에 책 만드는 사람으로 살기 위하여,이옥란 지음,유유,2019,9.79119E+12,0,2
844486,평생 돈에 구애받지 않는 법 :항상 돈에 쪼들리는 사람에게,고코로야 진노스케 지음,유노북스,2016,9.79119E+12,1,2
1372498,평생 살 거 아니어도 예쁜 집에 살래요 :차근차근 알려주는 아파트 인테리어 공사 계획,안정호,지콜론북,2019,9.789E+12,5,2
1303067,평양에서 태양을 보다 =I see the sun in Pyeongyang,윤문영 글?그림,내인생의책,2018,9.79116E+12,9,2
1478958,평화는 처음이라,이용석 지음,빨간소금,2021,9.79119E+12,3,2
1279004,폐렴을 막으려면 목을 단련하라,니시야마 고이치로 지음,삼호미디어,2018,9.78898E+12,5,2
850064,포켓몬 GO 가이드북 :포켓몬고 트레이너를 위한 바이블,피카뉴스 글,문학세계사,2016,9.78897E+12,6,2
1402940,폭풍 속의 은혜 =Grace in the storm,한홍 지음,규장,2020,9.79117E+12,2,2
1323150,폴리스 :요 네스뵈 장편소설,요 네스뵈 [지음],비채 : 김영사,2019,9.78893E+12,8,2
1396233,표준 중세 국어 문법론,고영근 저,집문당,2020,9.78893E+12,7,2
1398423,풍경의 깊이 :강요배 예술 산문,강요배 글?그림,돌베개,2020,9.78897E+12,6,2
991072,프랑스에서 보물찾기,김윤수 글,아이세움: 미래엔,2004,9.78894E+12,9,2
89255,프렌치 커넥션 [DVD녹화자료] .2 =French Connection,프랑켄 하이머 감독,이십세기폭스 [공급],2003,,6,2
1219715,프로테스탄트 윤리와 자본주의 정신,막스 베버 지음,현대지성,2018,9.79119E+12,2,2
393451,프로파일러 표창원의 사건 추적,표창원 지음,넥서스,2013,9.78897E+12,3,2
522547,프리미어 프로 CS6 : 영상이 재탄생되는 센스 있는 편집스킬,김성욱 지음,혜지원,2013,9.78898E+12,0,2
1389920,플라스틱 :얼마나 위험할까?,델라 키늘레 지음,니케주니어 : 니케북스,2020,9.789E+12,5,2
1039639,플란다스의 개 [비디오녹화자료] =Dog of Flanders,쿠로다 요시오 [감독],대주미디어 [제작/판매],2005,,6,2
1358743,플랜 드로다운 :기후변화를 되돌릴 가장 강력하고 포괄적인 계획,폴 호컨 [엮음],글항아리사이언스 : 글항아리,2019,9.78897E+12,5,2
1341051,피아노 코드 백과사전,김다윗 지음,예영커뮤니케이션,2019,9.7912E+12,6,2
1085196,피카소,쥘리 비르망,미메시스,2016,9.79116E+12,6,2
310322,피카소 월드,존 핀레이 지음,미술문화,2012,9.78899E+12,6,2
1065506,피해와 가해의 페미니즘,권김현영 엮음,교양인,2018,9.79119E+12,3,2
1476203,하나를 비우니 모든 게 달라졌다 :미니멀라이프로 시작하는 선순환 프로젝트,이초아 지음,북스톤,2021,9.79119E+12,1,2
686415,하느님과의 수다 :당신의 상식은 누군가의 비상식,사토 미쓰로 [지음],인빅투스,2015,9.7912E+12,2,2
992547,하루 30분 수학 :'수포자'를 웃게 하는 하루 30분의 기적,최수일 지음,비아북(Viabook Publisher),2014,9.78899E+12,4,2
548328,하루키를 찾아가는 여행 : 파인딩 하루키 여정을 따라,신성현 지음,낭만판다,2014,9.7912E+12,9,2
1031922,하마터면 깨달을 뻔 :인지심리학자가 본 에고의 진실게임,크리스 나이바우어 지음,정신세계사,2017,9.78894E+12,1,2
1359773,하버드 논리학 수업 :하버드 대학교 전설적 철학 교수의 기초 논리학 강의,윌러드 밴 오먼 콰인 지음,유엑스리뷰,2020,9.79119E+12,1,2
1044811,하우스 막걸리 쉽게 빚기 :막걸리로 전통소주 만들기,김경섭 지음,한국경제신문i,2017,9.78895E+12,5,2
962790,하우스 오브 카드 [비디오녹화자료] .시즌2 - Disc one(Chapters 14-17) =House of cards,데이빗 핀처,소니 픽쳐스 홈엔터테인먼트 [공급],2016,,6,2
962791,하우스 오브 카드 [비디오녹화자료] .시즌2 - Disc two(Chapters 18-20) =House of cards,데이빗 핀처,소니 픽쳐스 홈엔터테인먼트 [공급],2016,,6,2
831898,하울의 움직이는 성 [비디오녹화자료],미야자키 하야오 감독,대원 C&A 홀딩스 [공급],2005,,6,2
1303191,학교수학의 역사-발생적 접근,우정호 지음,서울대학교 출판문화원,2018,9.78895E+12,4,2
918659,학습과 행동,Paul Chance 지음,센게이지러닝(Cengage Learning),2014,9.78896E+12,1,2
1396198,한 권으로 듣는 클래식 :르네상스부터 20세기까지 꼭 알아야 할 클래식,샘 잭슨,Qrious : 넥서스,2020,9.79116E+12,6,2
753610,한 권의 물리학 :빅뱅에서 양자 부활까지 물리학을 만든 250가지 아이디어,클리퍼드 A. 픽오버 지음,프리렉,2015,9.78897E+12,4,2
1406300,한 알의 모래에서 세계를 본다 :팬데믹 시대의 책 읽기,장성익 지음,이상북스,2020,9.78899E+12,0,2
1367235,한국 개신교 근본주의,배덕만 지음,대장간,2010,9.78897E+12,2,2
1024820,한국 고대사 신론,윤내현 지음,만권당,2017,9.7912E+12,9,2
314784,한국 근대사 산책 .5 교육구국론에서 경술국치까지,강준만 지음,인물과사상사,2007,9.78896E+12,9,2
1322245,한국 근대사를 꿰뚫는 질문 29 :고종 즉위부터 임시정부 수립까지,김태웅,Arte(아르테),2019,9.78895E+12,9,2
1460764,한국 사람 만들기 .3 친미기독교파 1,함재봉 지음,H프레스,2020,9.7912E+12,3,2
1039125,한국 사람 만들기 .제1부 조선 사람 만들기,함재봉 지음,아산서원,2017,9.7912E+12,3,2
507925,한국 여성사 깊이 읽기 : 역사 속 말 없는 여성들에게 말걸기,주진오,푸른역사,2013,9.78899E+12,3,2
557394,한국 현대미술의 지형도 =A topographic map of Korean contemporary art,박영택 지음,휴머니스트 출판그룹,2014,9.78896E+12,6,2
1398516,한국-타이완 관계사 :1949~2012,문흥호,폴리테이아,2015,9.78899E+12,3,2
534793,한국미술사의 라이벌 :감성(感性)과 오성(悟性) 사이,이태호 지음,세창출판사,2014,9.78898E+12,6,2
386052,한국사 편지 .5 대한제국부터 남북 화해 시대까지,박은봉 지음,책과함께어린이,2013,9.78899E+12,9,2
1237409,한국어 의미론 =Korean semantics,임지룡 지음,한국문화사,2018,9.78897E+12,7,2
1297250,한국어 표준 문법 :총론 음운론 형태론 통사론 담화론,유현경,집문당,2018,9.78893E+12,7,2
393367,한국육군 차기무기 : 체첸 & 아프간 & 이라크 전쟁 보고서,황재연 저,군사연구,2013,9.789E+12,3,2
1401925,한국의 지형 =Korean landform,권동희 지음,한울아카데미 : 한울엠플러스,2020,9.78895E+12,4,2
1241374,한국인이 성공하는 영어 스피킹은 따로 있다!,에스텔 지음,아름다운사람들,2018,9.78897E+12,7,2
724478,한국천주교회사 .1 =The history of the Catholic Church in Korean,한국교회사연구소 [편],한국교회사연구소,2009,9.78899E+12,2,2
188716,한국철도차량 100년사,철도차량기술검정단 [편],철도차량기술검정단,1999,,5,2
723410,한세상 먹고사는 문제만 고민하다 죽는 것인가?,조용헌 글,알에이치코리아,2015,9.78893E+12,9,2
1304297,한식을 위한 변명 :어떻게 지금의 한식이 되었는가,황광해 지음,하빌리스: 대원씨아이,2019,9.79114E+12,5,2
693158,한영 번역 이럴 땐 이렇게 :분야별 주제별 용도별 영어 글쓰기 강의 =Korean English translation,조원미 지음,이다새,2014,9.78896E+12,7,2
1037205,한자본색,유광종 저,책밭,2017,9.79119E+12,7,2
1323095,해러웨이 선언문 :인간과 동물과 사이보그에 관한 전복적 사유,도나 해러웨이 지음,책세상,2019,9.79116E+12,1,2
931671,해리포터와 비밀의 방 [비디오녹화자료] .[2],크리스 콜럼버스 [감독],워너브라더스 엔터테인먼트 [공급],2016,,6,2
972341,해방전후사의 인식 :미군정과 민족분단 친일?반민족세력의 실상과 해방 직후의 경제구조 .1,송건호 [외 지음],한길사,2004,9.78894E+12,9,2
785052,해상풍력발전,John Twidell,씨아이알,2015,9.79116E+12,5,2
645883,핵심만 배우는 골프 .1 .아이언 편 =Core lesson for beginner!. IRON,김해천 지음,Cypress(싸이프레스),2014,9.789E+12,6,2
1342982,핵을 들고 도망친101세 노인 :요나스 요나손 장편소설,요나스 요나손 [지음],열린책들,2019,9.78893E+12,8,2
1212716,행복 예습 :99세 철학자 김형석 교수가 인생의 의미를 묻는 당신에게,김형석 지음,알피스페이스 : Denstory,2018,9.79119E+12,1,2
706151,행복이란 무엇인가 :하버드대 샤하르 교수의 긍정과 행복 심리학 =What is happiness,탈 벤 샤하르 강의,느낌이있는책,2014,9.789E+12,1,2
732975,행복한 청소부,모니카 페트 지음,풀빛,2007,8974749157,8,2
856962,행복해지기 위해 버려야 할 것들,루미니타 D. 새비억 지음,멜론,2016,9.78899E+12,1,2
1351814,행정학 =Public administration,남재걸 저,박영사,2019,9.79113E+12,3,2
880846,향수 :어느 살인자의 이야기,파트리크 쥐스킨트 [지음],열린책들,2016,9.78893E+12,8,2
1044497,헌법 쉽게 읽기 :상식적이지만 비범한 우리의 법 이야기,김광민 지음,인물과사상사,2017,9.78896E+12,3,2
720919,헤르만 헤세의 생각을 읽자 :만화로 읽는 21세기 인문학 교과서,윤순식 글,김영사,2015,9.78893E+12,0,2
894600,헨리 키신저의 세계질서,헨리 키신저 [지음],민음사,2016,9.78894E+12,3,2
405261,헬렌 켈러 자서전 =Helen Keller story,헬렌 켈러 지음,산해,2010,9.78899E+12,9,2
1370591,헬스의 정석 :파워블로거 수피의 1:1 퍼스널트레이닝 .[3] 이론편 =The essence of health,수피 지음,한문화: 한문화멀티미디어,2019,9.78896E+12,5,2
665113,헬스의 정석 =The essence of health,수피 지음,한문화멀티미디어,2014,9.78896E+12,5,2
648989,현대대수학,John B. Fraleigh 지음,피어슨에듀케이션코리아,2009,9.78895E+12,4,2
665288,현대일본의 요괴문화론,박전열 외 21명 [공]지음,제이앤씨,2014,9.78896E+12,3,2
1395271,현대중국정치,린상리 지음,사회평론아카데미,2020,9.79119E+12,3,2
1238762,협소주택 :작은 면적 넓은 공간 .Vol 2 =Small house : small area big space,이선아,아키랩: 월간 건축문화,2018,9.7912E+12,5,2
1332781,호기심 많은 조지 [비디오녹화자료],매튜 오캘러핸 감독,소니픽쳐스 홈 엔터테인먼트 코리아 [수입배급],2007,,6,2
1332782,호기심 많은 조지 [비디오녹화자료] .2 follow that monkey,노튼 버지언 감독,유이케이 [수입배급],2010,,6,2
1475531,호박색 밤 :실비 제르맹 장편소설,실비 제르맹 지음,문학동네,2021,9.78895E+12,8,2
1347182,호텔 타지마할 [비디오녹화자료],리엄 워싱턴 감독,풍경소리[제공],2019,,6,2
1319724,호텔?외식?관광 마케팅 =Hotel hospitality marketing,정규엽 지음,Cengage(센게이지러닝코리아),2019,9.78896E+12,5,2
1321420,혼자 공부하지 못하는 아이들 :같은 시간을 공부해도 다른 결과를 내는 혼자 공부법의 모든 것,박인연 지음,제8요일,2019,9.79119E+12,3,2
368293,혼자 산다는 것에 대하여 : 고독한 사람들의 사회학,노명우 지음,사월의책,2013,9.789E+12,3,2
1401933,혼자 여행은 처음입니다만 :여행 마음 안내서 나 홀로 여행 편,이라암 글,두사람,2020,9.79119E+12,9,2
831446,혼자 행복해지는 연습 :혼자의 힘을 키우는 9가지 습관,와다 히데키  지음,예문,2016,9.78896E+12,1,2
1481880,혼자여서 좋은 직업 :두 언어로 살아가는 번역가의 삶: 권남희 산문,권남희 지음,마음산책,2021,9.78896E+12,7,2
1031926,홀가분하게 산다 :몸과 마음까지 깔끔하게 정리하는 일상의 습관,오키 사치코 지음,샘터사,2017,9.78895E+12,1,2
1295615,홀로 서지 않기로 했다 :지속가능한 삶을 위한 세계 일주,조수희 지음,목수책방,2019,9.79119E+12,9,2
47432,홍루몽 .8,조설근,청계출판사,2007,9.78899E+12,8,2
972052,화성 정조와 다산의 꿈이 어우러진 대동의 도시,김준혁 [지음],더봄,2017,9.79119E+12,9,2
318087,화염,와즈디 무아와드 지음,지만지,2013,9.78897E+12,0,2
1348752,환경과 생태 쫌 아는 10대,최원형 글,풀빛,2019,9.79116E+12,4,2
1460151,후회 없이 그림 여행 :화가의 집 아틀리에 미술관 길 위에서 만난 예술의 숨결,엄미정 지음,모요사,2020,9.789E+12,6,2
990451,훌륭한 이웃,엘렌 라세르 글,풀과바람,2016,9.78898E+12,8,2
1303611,흥부 :글로 세상을 바꾼 자 [비디오녹화자료],조근현 감독,롯데엔터테인먼트 [제공],2018,,6,2
1272815,희망은 과거에서 온다 :김진영의 벤야민 강의실: Walter Benjamin,김진영 [저],포스트카드,2019,9.7912E+12,1,2
1039555,히든 피겨스 [비디오녹화자료] =Hidden figures,데오도르 멜피 [감독],이십세기 폭스 홈 엔터테인먼트 [공급],2017,,6,2
3185,烈國志 .2,고우영 글.그림,자음과모음,2007,9.78895E+12,8,2
1220007,('니하오' 밖에 모르던 내가) 1년 만에 중국어 통역사가 된 비법 :딱 1년만 투자해 3배 빠르게 마스터하는 중국어 공략법!,조자룡 지음,슬로디미디어그룹: 슬로디미디어,2018,9.79119E+12,7,1
813255,(1421개의 수수께끼로 저학년 학생들의 두뇌를 계발하는) 창의력 수수께끼,김건우 엮음,BM성안당,2015,9.78893E+12,0,1
527306,(10개의 테마로 만나는) 아트 살롱,유경희 지음,아트북스,2012,9.78896E+12,6,1
919572,(10개의 특강으로 끝내는) 수학의 기본 원리,제리 킹 지음,동아엠앤비,2016,9.79119E+12,4,1
1410234,(10대와 통하는) 철학 이야기 =Philosophy,손석춘 글,철수와영희,2020,9.79119E+12,1,1
1354183,(13살을 위한) 놀라운 잡학사전 321,마틸다 마스터르스 글,그린북,2019,9.78896E+12,0,1
1334655,(1?2학년이 꼭! 알아야 할) 교과서 낱말 퍼즐,윤선아 글,효리원,2019,9.78893E+12,7,1
405202,(1억년 전) 공룡 오줌이 빗물로 내려요,강경아 글,와이즈만 BOOKs: 창의와 탐구,2013,9.78899E+12,5,1
1406088,(1일 1강) 논어 강독 :오두막에서 논어를 읽다,박재희 지음,김영사,2020,9.78893E+12,1,1
58410,(2010년) 행정서비스 시민고객평가 :공공도서관 분야 .8,서울특별시 평가담당관,서울특별시 평가담당관,2011,,3,1
1094790,(2018년 4월 19일 시행에 따른) 도시개발법 실무편람,법률연구회 편저,법률정보센터,2018,9.78896E+12,5,1
9823,(20세기 이데올로기) 책을 학살하다,레베카 크누스 지음,알마,2010,9.78899E+12,0,1
785197,(21세기 지식의 융합으로 通하라!) 이어령의 교과서 넘나들기 .1 디지털편 - 디지털시대와 우리의 미래,이어령 콘텐츠 크리에이터,살림출판사,2010,9.78895E+12,0,1
785198,(21세기 지식의 융합으로 通하라!) 이어령의 교과서 넘나들기 .2 경제편 - 경제를 바라보는 10개의 시선,이어령 콘텐츠 크리에이터,살림출판사,2010,9.78895E+12,0,1
785199,(21세기 지식의 융합으로 通하라!) 이어령의 교과서 넘나들기 .3 문학편 - 컨버전스 시대의 변화하는 문학,이어령 콘텐츠 크리에이터,살림출판사,2010,9.78895E+12,0,1
1298576,(26년 경력의 캣시터에게 배우는) 고양이를 사랑한다면 알아야 할 것들,난리 히데코 지음,스몰빅라이프 : 스몰빅미디어,2018,9.79119E+12,5,1
1298517,(28가지 장면으로 배우는) OK! 비즈니스 일본어 회화,정형,다락원,2018,9.78893E+12,7,1
1391158,(28개의 카테고리로 알아 보는) 한국의 조경수 .2,이광만,나무와문화 연구소,2017,9.789E+12,4,1
1006110,(30가지 발명품으로 읽는) 세계사 :술 바퀴 시계에서 플라스틱 반도체 컴퓨터에 이르기까지,조 지무쇼 엮음,시그마북스,2017,9.78898E+12,5,1
665557,(30초에 뚝딱 읽는) 세계의 신화,아니타 가너리 지음,생각의집,2014,9.79119E+12,2,1
1221138,(365일 춤추는) 한국농업,박복재,전남대학교 출판문화원,2017,9.78897E+12,5,1
1415725,(3단 합체!) 자이언트 드래곤 종이접기,최광진 지음,앤제이books,2019,9.79119E+12,6,1
